Gestaltung,Architektur und Bauingenieurwesen,Ingenieurwissenschaften und Mathematik,Sozialwesen,Wirtschaft und Gesundheit,Gesundheit,Technik,Campus Minden,Guetersloh,Wirtschaft,Wirtschafts- und Sozialwissenschaften,Geistes- und Sprachwissenschaften,Ingenieurwissenschaften,Kunst und Kunstwissenschaftliche Faecher,Sonsige Faecher,Kunst und Musik,Wirtschaft,Aufbaustdium F.Ingenieure,Wirtsch.W.Zusatzst.F.Ing. in Abendform,Wirtschaftswissenschaft,Sozialarbeit,Sozialpaedagogik,Architektur/Hochbau,Baubetrieb,Bauingeneurwesen/Ingeneurbau,Konstruktiver Ingenieurbau,Wasserwirtschaft,Maschienenbau,Fertigungst.Kunststoffverarbeitung,Fertigunstechnik/Metallverarbeitung,Fertigungstechnik (ohne Schwerpunkt),Konstrukionstechnik,Elektrische Energietechnik,Elektrotechnik,Informationsverarbeitung,Produkt-Design Mode-Design,Produkt-Design Textil-Design,Vis.Komm.Fotografie/Film-Design,Vis.Komm.Fotografie/Grafik-Design,Vis.Kommunikation (ohne Schwerpunkt),Grafik-Design
0,0,0,0,0,0,0,0,0,0,791,414,1279,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1739,0,1583,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1730,0,1602,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1716,0,1617,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1720,0,1656,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1721,0,1670,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1575,0,1709,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1413,0,1737,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1386,0,1690,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1353,0,1668,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1360,0,1645,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1369,0,1615,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1408,0,1614,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1451,0,1613,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1445,0,1621,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,88,446,555,543,186,75,0,127,121,251,18,108,2,184,222,0,289,113,42,156,344,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,73,475,598,562,208,75,0,136,119,297,23,113,4,190,227,0,278,130,50,170,268,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,56,511,619,580,218,74,0,147,116,313,34,116,5,195,229,0,256,145,51,192,389,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,68,608,630,609,247,86,0,172,124,321,36,124,3,201,224,0,273,157,55,207,401,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,86,615,645,617,259,96,1,181,134,367,38,133,3,203,222,254,280,168,60,214,420,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,57,693,619,612,267,96,1,205,137,394,52,135,2,205,245,250,254,174,58,256,452,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,49,714,606,627,271,96,0,219,139,435,61,134,0,213,260,247,328,181,59,263,460,0,440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,50,787,600,608,274,81,0,225,142,407,72,137,1,237,276,231,278,198,57,287,463,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,55,807,560,560,274,79,0,231,152,391,95,134,2,258,283,204,399,207,52,303,465,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,49,921,532,512,281,85,0,213,150,375,105,147,3,276,301,201,420,232,50,334,497,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,44,955,507,495,286,91,0,204,148,362,115,156,3,286,331,195,429,237,49,321,500,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,61,1065,481,492,297,83,0,200,145,401,119,140,2,290,357,195,467,256,48,322,496,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,73,1116,432,498,300,74,0,194,143,416,124,139,2,291,359,196,466,261,47,338,482,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,52,1156,423,501,304,79,0,167,137,421,136,145,1,290,351,203,501,236,49,279,305,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,48,1243,415,511,308,84,0,155,132,431,150,148,1,289,349,218,565,245,52,259,269,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,57,1229,435,502,307,80,0,147,131,472,142,176,3,301,351,207,534,243,51,295,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,73,1298,455,495,308,75,0,140,131,493,130,209,3,304,352,195,514,242,49,385,449,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,71,1398,473,523,310,81,0,164,140,534,131,190,1,302,381,278,507,234,53,356,449,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,52,1415,503,554,329,84,0,174,148,569,130,179,0,300,413,306,503,223,66,360,435,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,63,1487,559,604,348,91,0,196,167,589,128,173,0,300,397,257,498,205,70,356,423,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,71,1526,596,725,360,110,0,203,184,597,107,174,0,301,384,377,485,191,71,351,407,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,762,1705,1518,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,589,1449,1311,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,650,1665,1285,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,582,1504,1260,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,680,1761,1274,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,577,1601,1261,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,648,1782,1272,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,571,1570,1221,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,658,1906,1303,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,557,1636,1273,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,649,2078,1245,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,547,1807,1009,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,547,2269,1002,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,458,2025,1054,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,529,2428,1044,2808,0,104,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,478,2130,1084,2689,0,98,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,560,2641,1149,2990,0,253,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,512,2504,1180,2890,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,639,2909,1159,3017,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,589,2643,1134,2929,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,776,3095,1175,3166,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,704,2775,1182,2202,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,823,3138,1187,3326,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,758,2828,1182,3152,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,3220,1161,3408,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,2868,1157,3194,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0,3209,1232,3441,0,0,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,2792,1260,3296,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,3169,1325,3568,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,2793,1330,3429,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,3170,1432,3620,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,2818,1455,3528,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,3254,1538,3739,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,2947,1508,3621,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,3237,1608,0,572,0,1673,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0